id,latitude,longitude,name,city,country
1,-6.081689,145.391881,Goroka,Goroka,Papua New Guinea
2,-5.207083,145.7887,Madang,Madang,Papua New Guinea
3,-5.826789,144.295861,Mount Hagen,Mount Hagen,Papua New Guinea
4,-6.569828,146.726242,Nadzab,Nadzab,Papua New Guinea
5,-9.443383,147.22005,Port Moresby Jacksons Intl,Port Moresby,Papua New Guinea
6,-3.583828,143.669186,Wewak Intl,Wewak,Papua New Guinea
7,61.160517,-45.425978,Narsarsuaq,Narssarssuaq,Greenland
8,64.190922,-51.678064,Nuuk,Godthaab,Greenland
9,67.016969,-50.689325,Sondre Stromfjord,Sondrestrom,Greenland
10,76.531203,-68.703161,Thule Air Base,Thule,Greenland
11,65.659994,-18.072703,Akureyri,Akureyri,Iceland
12,65.283333,-14.401389,Egilsstadir,Egilsstadir,Iceland
15,66.058056,-23.135278,Isafjordur,Isafjordur,Iceland
16,63.985,-22.605556,Keflavik International Airport,Keflavik,Iceland
18,64.13,-21.940556,Reykjavik,Reykjavik,Iceland
21,46.485001,-84.509445,Sault Ste Marie,Sault Sainte Marie,Canada
24,51.391944,-56.083056,St Anthony,St. Anthony,Canada
27,49.1325,-68.204444,Baie Comeau,Baie Comeau,Canada
28,48.330555,-70.996391,Bagotville,Bagotville,Canada
29,64.298889,-96.077778,Baker Lake,Baker Lake,Canada
30,49.950832,-125.270833,Campbell River,Campbell River,Canada
31,49.91,-99.951944,Brandon Muni,Brandon,Canada
32,69.108055,-105.138333,Cambridge Bay,Cambridge Bay,Canada
33,49.052333,-123.870167,Nanaimo,Nanaimo,Canada
34,49.296389,-117.6325,Castlegar,Castlegar,Canada
36,47.990833,-66.330278,Charlo,Charlo,Canada
37,67.816667,-115.143889,Kugluktuk,Coppermine,Canada
40,70.486111,-68.516667,Clyde River,Clyde River,Canada
41,64.193333,-83.359444,Fairmont Hot Springs,Coral Harbour,Canada
45,49.210833,-57.391388,Deer Lake,Deer Lake,Canada
48,55.742333,-120.183,Dawson Creek,Dawson Creek,Canada
49,53.309723,-113.579722,Edmonton Intl,Edmonton,Canada
50,61.094166,-94.070833,Arviat,Eskimo Point,Canada
54,68.304167,-133.482778,Inuvik Mike Zubko,Inuvik,Canada
55,63.75639,-68.555832,Iqaluit,Iqaluit,Canada
56,45.868889,-66.537222,Fredericton,Fredericton,Canada
58,54.678055,-101.681667,Flin Flon,Flin Flon,Canada
60,61.760153,-121.236525,Fort Simpson,Fort Simpson,Canada
61,44.225277,-76.596944,Kingston,Kingston,Canada
62,53.625278,-77.704167,La Grande Riviere,La Grande Riviere,Canada
63,48.775278,-64.478611,Gaspe,Gaspe,Canada
65,47.424721,-61.778056,Iles De La Madeleine,Iles De La Madeleine,Canada
67,49.831667,-92.744167,Dryden Rgnl,Dryden,Canada
68,70.762778,-117.806111,Ulukhaktok Holman,Holman Island,Canada
69,68.635556,-95.849722,Gjoa Haven,Gjoa Haven,Canada
70,43.173611,-79.935,Hamilton,Hamilton,Canada
71,45.5175,-73.416944,St Hubert,Montreal,Canada
72,60.839722,-115.782778,Hay River,Hay River,Canada
73,44.880833,-63.50861,Halifax Intl,Halifax,Canada
75,72.683334,-77.966667,Pond Inlet,Pond Inlet,Canada
77,48.544167,-58.549999,Stephenville,Stephenville,Canada
78,50.702222,-120.444444,Kamloops,Kamloops,Canada
79,43.460833,-80.378611,Waterloo,Waterloo,Canada
80,54.805278,-66.805278,Schefferville,Schefferville,Canada
85,53.309166,-110.0725,Lloydminster,Lloydminster,Canada
87,49.956112,-119.377778,Kelowna,Kelowna,Canada
90,56.653333,-111.221944,Fort Mcmurray,Fort Mcmurray,Canada
91,51.291111,-80.607778,Moosonee,Moosonee,Canada
94,50.19,-61.789167,Natashquan,Natashquan,Canada
99,58.621389,-117.164722,High Level,High Level,Canada
100,45.3225,-75.669167,Ottawa Macdonald Cartier Intl,Ottawa,Canada
105,51.446388,-90.214167,Pickle Lake,Pickle Lake,Canada
106,49.836389,-64.288611,Port Menier,Port Menier,Canada
108,54.28611,-130.444722,Prince Rupert,Prince Pupert,Canada
109,58.767223,-111.117222,Fort Chipewyan,Fort Chipewyan,Canada
111,46.791111,-71.393333,Quebec Jean Lesage Intl,Quebec,Canada
112,52.182222,-113.894444,Red Deer Regional,Red Deer Industrial,Canada
113,42.275556,-82.955556,Windsor,Windsor,Canada
115,49.788334,-94.363056,Kenora,Kenora,Canada
116,49.630278,-112.799722,Lethbridge,Lethbridge,Canada
117,46.112221,-64.678611,Greater Moncton Intl,Moncton,Canada
119,49.710833,-124.886667,Comox,Comox,Canada
120,50.431944,-104.665833,Regina Intl,Regina,Canada
121,48.371944,-89.323889,Thunder Bay,Thunder Bay,Canada
122,55.179722,-118.885,Grande Prairie,Grande Prairie,Canada
125,48.936944,-54.568056,Gander Intl,Gander,Canada
126,46.161388,-60.047779,Sydney,Sydney,Canada
127,53.026112,-122.510278,Quesnel,Quesnel,Canada
128,74.716944,-94.969444,Resolute Bay,Resolute,Canada
132,62.81139,-92.115833,Rankin Inlet,Rankin Inlet,Canada
133,46.625,-80.798889,Sudbury,Sudbury,Canada
135,45.316111,-65.890278,Saint John,St. John,Canada
136,60.020278,-111.961944,Fort Smith,Fort Smith,Canada
139,71.993889,-125.2425,Sachs Harbour,Sachs Harbour,Canada
140,64.23,-76.526667,Cape Dorset,Cape Dorset,Canada
141,55.801111,-97.864166,Thompson,Thompson,Canada
143,48.569721,-81.376667,Timmins,Timmins,Canada
144,43.627499,-79.396167,City Centre,Toronto,Canada
145,69.433334,-133.026389,Tuktoyaktuk,Tuktoyaktuk,Canada
146,45.470556,-73.740833,Pierre Elliott Trudeau Intl,Montreal,Canada
147,66.521389,-86.224722,Repulse Bay,Repulse Bay,Canada
148,68.776111,-81.243611,Hall Beach,Hall Beach,Canada
149,48.206111,-78.835556,Rouyn Noranda,Rouyn,Canada
152,67.545833,-64.031389,Qikiqtarjuaq,Broughton Island,Canada
153,48.053333,-77.782778,Val D Or,Val D'or,Canada
154,58.096111,-68.426944,Kuujjuaq,Quujjuaq,Canada
155,65.281617,-126.798219,Norman Wells,Norman Wells,Canada
156,49.193889,-123.184444,Vancouver Intl,Vancouver,Canada
160,49.910036,-97.239886,Winnipeg Intl,Winnipeg,Canada
161,52.921944,-66.864444,Wabush,Wabush,Canada
162,52.183056,-122.054167,Williams Lake,Williams Lake,Canada
164,49.612222,-115.781944,Canadian Rockies Intl,Cranbrook,Canada
166,52.170834,-106.699722,Saskatoon J G Diefenbaker Intl,Saskatoon,Canada
167,50.01889,-110.720833,Medicine Hat,Medicine Hat,Canada
168,56.238056,-120.740278,Fort St John,Fort Saint John,Canada
169,50.113889,-91.905278,Sioux Lookout,Sioux Lookout,Canada
170,66.145,-65.713611,Pangnirtung,Pangnirtung,Canada
172,53.889444,-122.678889,Prince George,Prince George,Canada
173,54.468508,-128.576219,Terrace,Terrace,Canada
174,43.033056,-81.151111,London,London,Canada
175,49.025278,-122.360556,Abbotsford,Abbotsford,Canada
176,60.709553,-135.067269,Whitehorse Intl,Whitehorse,Canada
177,46.363611,-79.422778,North Bay,North Bay,Canada
178,51.113888,-114.020278,Calgary Intl,Calgary,Canada
179,54.824722,-127.182778,Smithers,Smithers,Canada
180,58.836389,-122.596944,Fort Nelson,Fort Nelson,Canada
181,49.463056,-119.602222,Penticton,Penticton,Canada
182,46.290001,-63.121111,Charlottetown,Charlottetown,Canada
183,69.546667,-93.576667,Taloyoak,Spence Bay,Canada
184,48.646944,-123.425833,Victoria Intl,Victoria,Canada
187,58.739167,-94.065,Churchill,Churchill,Canada
188,53.319168,-60.425833,Goose Bay,Goose Bay,Canada
189,47.61861,-52.751945,St Johns Intl,St. John's,Canada
190,49.413889,-82.4675,Kapuskasing,Kapuskasing,Canada
192,48.608612,-68.208056,Mont Joli,Mont Joli,Canada
193,43.677223,-79.630556,Lester B Pearson Intl,Toronto,Canada
196,62.462778,-114.440278,Yellowknife,Yellowknife,Canada
198,53.254333,-131.813833,Sandspit,Sandspit,Canada
199,42.999444,-82.308889,Chris Hadfield,Sarnia,Canada
200,50.680556,-127.366667,Port Hardy,Port Hardy,Canada
202,50.223333,-66.265556,Sept Iles,Sept-iles,Canada
206,67.4075,-134.860556,Fort Mcpherson,Fort Mcpherson,Canada
209,36.711997,5.069922,Soummam,Bejaja,Algeria
210,36.691014,3.215408,Houari Boumediene,Algier,Algeria
211,24.292767,9.452444,Tiska,Djanet,Algeria
216,22.811461,5.451075,Tamanrasset,Tamanrasset,Algeria
220,36.822225,7.809167,Annaba,Annaba,Algeria
221,36.276028,6.620386,Mohamed Boudiaf Intl,Constantine,Algeria
222,35.431611,8.120717,Cheikh Larbi Tebessi,Tebessa,Algeria
224,32.930431,3.311542,Hassi R Mel,Tilrempt,Algeria
225,35.341136,1.463147,Bou Chekif,Tiaret,Algeria
230,35.016667,-1.45,Zenata,Tlemcen,Algeria
231,35.623858,-0.621183,Es Senia,Oran,Algeria
233,35.207725,0.147142,Ghriss,Ghriss,Algeria
234,27.837589,-0.186414,Touat Cheikh Sidi Mohamed Belkebir,Adrar,Algeria
235,34.793289,5.738231,Biskra,Biskra,Algeria
236,30.571294,2.859586,El Golea,El Golea,Algeria
237,32.384106,3.794114,Noumerat,Ghardaia,Algeria
238,31.672972,6.140444,Oued Irara,Hassi Messaoud,Algeria
239,27.251022,2.512017,In Salah,In Salah,Algeria
240,33.067803,6.088672,Sidi Mahdi,Touggourt,Algeria
243,31.917223,5.412778,Ouargla,Ouargla,Algeria
244,28.05155,9.642911,In Amenas,Zarzaitine,Algeria
245,6.357228,2.384353,Cadjehoun,Cotonou,Benin
246,12.353194,-1.512417,Ouagadougou,Ouagadougou,Burkina Faso
247,11.160056,-4.330969,Bobo Dioulasso,Bobo-dioulasso,Burkina Faso
248,5.605186,-0.166786,Kotoka Intl,Accra,Ghana
249,9.557192,-0.863214,Tamale,Tamale,Ghana
251,7.361828,-2.328756,Sunyani,Sunyani,Ghana
252,4.896056,-1.774756,Takoradi,Takoradi,Ghana
253,5.261386,-3.926294,Abidjan Felix Houphouet Boigny Intl,Abidjan,Cote d'Ivoire
260,9.006792,7.263172,Nnamdi Azikiwe Intl,Abuja,Nigeria
262,6.316981,5.599503,Benin,Benin,Nigeria
263,4.976019,8.347197,Calabar,Calabar,Nigeria
264,6.474272,7.561961,Enugu,Enugu,Nigeria
266,7.362458,3.978333,Ibadan,Ibadan,Nigeria
267,8.440211,4.493919,Ilorin,Ilorin,Nigeria
268,9.639828,8.86905,Yakubu Gowon,Jos,Nigeria
269,10.696025,7.320114,Kaduna,Kaduna,Nigeria
270,12.047589,8.524622,Mallam Aminu Intl,Kano,Nigeria
273,6.577369,3.321156,Murtala Muhammed,Lagos,Nigeria
275,5.015494,6.949594,Port Harcourt Intl,Port Hartcourt,Nigeria
276,12.916322,5.207189,Sadiq Abubakar Iii Intl,Sokoto,Nigeria
277,9.257553,12.430422,Yola,Yola,Nigeria
280,13.481547,2.183614,Diori Hamani,Niamey,Niger
286,35.758056,10.754722,Habib Bourguiba Intl,Monastir,Tunisia
287,36.851033,10.227217,Carthage,Tunis,Tunisia
290,34.422022,8.822503,Gafsa,Gafsa,Tunisia
291,33.876919,10.103333,Gabes,Gabes,Tunisia
293,33.875031,10.775461,Zarzis,Djerba,Tunisia
295,34.717953,10.690972,Thyna,Sfax,Tunisia
296,33.939722,8.110556,Nefta,Tozeur,Tunisia
298,6.165611,1.254511,Gnassingbe Eyadema Intl,Lome,Togo
299,51.189444,4.460278,Deurne,Antwerp,Belgium
302,50.901389,4.484444,Brussels Natl,Brussels,Belgium
304,50.459197,4.453817,Brussels South,Charleroi,Belgium
309,50.637417,5.443222,Liege,Liege,Belgium
310,51.198889,2.862222,Oostende,Ostend,Belgium
337,52.380001,13.5225,Schonefeld,Berlin,Germany
338,51.132767,13.767161,Dresden,Dresden,Germany
339,50.979811,10.958106,Erfurt,Erfurt,Germany
340,50.026421,8.543125,Frankfurt Main,Frankfurt,Germany
341,52.134642,7.684831,Munster Osnabruck,Munster,Germany
342,53.630389,9.988228,Hamburg,Hamburg,Germany
344,50.865917,7.142744,Koln Bonn,Cologne,Germany
345,51.289453,6.766775,Dusseldorf,Duesseldorf,Germany
346,48.353783,11.786086,Franz Josef Strauss,Munich,Germany
347,49.4987,11.066897,Nurnberg,Nuernberg,Germany
348,51.432447,12.241633,Leipzig Halle,Leipzig,Germany
349,49.214553,7.109508,Saarbrucken,Saarbruecken,Germany
350,48.689878,9.221964,Stuttgart,Stuttgart,Germany
351,52.559686,13.287711,Tegel,Berlin,Germany
352,52.461056,9.685078,Hannover,Hannover,Germany
353,53.0475,8.786667,Neuenland,Bremen,Germany
355,49.948672,7.263892,Frankfurt Hahn,Hahn,Germany
356,49.472706,8.514264,Mannheim City,Mannheim,Germany
362,53.535886,9.837025,Hamburg Finkenwerder,Hamburg,Germany
364,53.805367,10.719222,Lubeck Blankensee,Luebeck,Germany
371,51.614089,8.616317,Paderborn Lippstadt,Paderborn,Germany
373,51.518314,7.612242,Dortmund,Dortmund,Germany
374,48.425158,10.931764,Augsburg,Augsburg,Germany
382,47.671317,9.511486,Friedrichshafen,Friedrichshafen,Germany
400,51.408394,9.377631,Kassel Calden,Kassel,Germany
410,54.91325,8.340472,Westerland Sylt,Westerland,Germany
413,58.229883,22.509494,Kuressaare,Kuressaare,Estonia
415,59.413317,24.832844,Tallinn,Tallinn-ulemiste International,Estonia
416,58.307461,26.690428,Tartu,Tartu,Estonia
421,60.317222,24.963333,Helsinki Vantaa,Helsinki,Finland
428,68.607269,27.405328,Ivalo,Ivalo,Finland
429,62.662906,29.60755,Joensuu,Joensuu,Finland
430,62.399453,25.678253,Jyvaskyla,Jyvaskyla,Finland
432,65.781889,24.5991,Kemi Tornio,Kemi,Finland
433,64.285472,27.692414,Kajaani,Kajaani,Finland
435,63.721172,23.143131,Kruunupyy,Kruunupyy,Finland
437,65.987575,29.239381,Kuusamo,Kuusamo,Finland
438,67.701022,24.84685,Kittila,Kittila,Finland
439,63.00715,27.797756,Kuopio,Kuopio,Finland
441,61.044553,28.144397,Lappeenranta,Lappeenranta,Finland
442,60.122203,19.898156,Mariehamn,Mariehamn,Finland
446,64.930061,25.354564,Oulu,Oulu,Finland
448,61.461686,21.799983,Pori,Pori,Finland
453,66.564822,25.830411,Rovaniemi,Rovaniemi,Finland
455,61.943064,28.945136,Savonlinna,Savonlinna,Finland
458,61.414147,23.604392,Tampere Pirkkala,Tampere,Finland
460,60.514142,22.262808,Turku,Turku,Finland
462,63.05065,21.762175,Vaasa,Vaasa,Finland
465,54.6575,-6.215833,Belfast Intl,Belfast,United Kingdom
467,54.618056,-5.8725,Belfast City,Belfast,United Kingdom
468,55.042778,-7.161111,City of Derry,Londonderry,United Kingdom
469,52.453856,-1.748028,Birmingham,Birmingham,United Kingdom
472,51.894167,-2.167222,Gloucestershire,Golouchestershire,United Kingdom
478,53.353744,-2.27495,Manchester,Manchester,United Kingdom
481,50.440558,-4.995408,St Mawgan,Newquai,United Kingdom
488,51.396667,-3.343333,Cardiff,Cardiff,United Kingdom
490,51.382669,-2.719089,Bristol,Bristol,United Kingdom
491,53.333611,-2.849722,Liverpool,Liverpool,United Kingdom
492,51.874722,-0.368333,Luton,London,United Kingdom
494,50.78,-1.8425,Bournemouth,Bournemouth,United Kingdom
495,50.950261,-1.356803,Southampton,Southampton,United Kingdom
497,49.706111,-2.214722,Alderney,Alderney,Guernsey
498,49.434956,-2.601969,Guernsey,Guernsey,Guernsey
499,49.207947,-2.195508,Jersey,Jersey,Jersey
502,51.148056,-0.190278,Gatwick,London,United Kingdom
503,51.505278,0.055278,City,London,United Kingdom
507,51.4775,-0.461389,Heathrow,London,United Kingdom
508,51.571389,0.695556,Southend,Southend,United Kingdom
514,53.771667,-3.028611,Blackpool,Blackpool,United Kingdom
515,53.574444,-0.350833,Humberside,Humberside,United Kingdom
517,53.865897,-1.660569,Leeds Bradford,Leeds,United Kingdom
519,53.178056,-2.977778,Hawarden,Hawarden,United Kingdom
520,54.083333,-4.623889,Isle Of Man,Isle Of Man,Isle of Man
521,55.0375,-1.691667,Newcastle,Newcastle,United Kingdom
522,54.509189,-1.429406,Durham Tees Valley Airport,Teesside,United Kingdom
523,52.831111,-1.328056,Nottingham East Midlands,East Midlands,United Kingdom
529,58.957778,-2.905,Kirkwall,Kirkwall,United Kingdom
530,59.878889,-1.295556,Sumburgh,Sumburgh,United Kingdom
531,58.458889,-3.093056,Wick,Wick,United Kingdom
532,57.201944,-2.197778,Dyce,Aberdeen,United Kingdom
533,57.5425,-4.0475,Inverness,Inverness,United Kingdom
534,55.871944,-4.433056,Glasgow,Glasgow,United Kingdom
535,55.95,-3.3725,Edinburgh,Edinburgh,United Kingdom
536,55.681944,-6.256667,Islay,Islay,United Kingdom
537,55.509444,-4.586667,Prestwick,Prestwick,United Kingdom
538,57.481111,-7.362778,Benbecula,Benbecula,United Kingdom
540,56.452499,-3.025833,Dundee,Dundee,United Kingdom
541,58.215556,-6.331111,Stornoway,Stornoway,United Kingdom
542,56.499167,-6.869167,Tiree,Tiree,United Kingdom
547,52.675833,1.282778,Norwich,Norwich,United Kingdom
548,51.885,0.235,Stansted,London,United Kingdom
552,50.734444,-3.413889,Exeter,Exeter,United Kingdom
579,-51.822777,-58.447222,Mount Pleasant,Mount Pleasant,Falkland Islands
580,52.308613,4.763889,Schiphol,Amsterdam,Netherlands
582,50.911658,5.770144,Maastricht,Maastricht,Netherlands
585,51.450139,5.374528,Eindhoven,Eindhoven,Netherlands
586,53.11972,6.579444,Eelde,Groningen,Netherlands
591,51.956944,4.437222,Rotterdam,Rotterdam,Netherlands
596,51.841269,-8.491111,Cork,Cork,Ireland
599,53.421333,-6.270075,Dublin,Dublin,Ireland
600,53.910297,-8.818492,Ireland West Knock,Connaught,Ireland
601,52.180878,-9.523783,Kerry,Kerry,Ireland
603,52.701978,-8.924817,Shannon,Shannon,Ireland
605,52.1872,-7.086964,Waterford,Waterford,Ireland
607,56.300017,10.619008,Aarhus,Aarhus,Denmark
608,55.740322,9.151778,Billund,Billund,Denmark
609,55.617917,12.655972,Kastrup,Copenhagen,Denmark
610,55.525942,8.553403,Esbjerg,Esbjerg,Denmark
612,56.297458,9.124628,Karup,Karup,Denmark
618,55.063267,14.759558,Bornholm Ronne,Ronne,Denmark
619,54.964367,9.791731,Sonderborg,Soenderborg,Denmark
625,62.063628,-7.277219,Vagar,Vagar,Faroe Islands
628,57.092789,9.849164,Aalborg,Aalborg,Denmark
629,49.626575,6.211517,Luxembourg,Luxemburg,Luxembourg
630,62.560372,6.110164,Vigra,Alesund,Norway
631,69.2925,16.144167,Andenes,Andoya,Norway
632,69.976111,23.371667,Alta,Alta,Norway
634,65.461111,12.2175,Bronnoy,Bronnoysund,Norway
635,67.269167,14.365278,Bodo,Bodo,Norway
636,60.293386,5.218142,Flesland,Bergen,Norway
637,70.600278,29.6925,Batsfjord,Batsfjord,Norway
638,58.204214,8.085369,Kjevik,Kristiansand,Norway
640,69.055758,18.540356,Bardufoss,Bardufoss,Norway
641,68.4913,16.678108,Evenes,Harstad/Narvik,Norway
642,61.015556,9.288056,Leirin,Fagernes,Norway
643,61.583611,5.024722,Floro,Floro,Norway
644,60.193917,11.100361,Gardermoen,Oslo,Norway
645,59.345267,5.208364,Karmoy,Haugesund,Norway
646,70.486675,22.139744,Hasvik,Hasvik,Norway
647,63.111781,7.824522,Kvernberget,Kristiansund,Norway
649,69.725781,29.891295,Hoybuktmoen,Kirkenes,Norway
651,62.744722,7.2625,Aro,Molde,Norway
652,65.783997,13.214914,Kjaerstad,Mosjoen,Norway
653,70.068814,24.973489,Banak,Lakselv,Norway
655,63.698908,9.604003,Orland,Orland,Norway
656,62.578411,11.342347,Roros,Roros,Norway
657,59.378933,10.785389,Moss,Rygge,Norway
658,78.246111,15.465556,Longyear,Svalbard,Norway
659,59.185,9.566944,Geiteryggen,Skien,Norway
660,59.791925,5.34085,Sorstokken,Stord,Norway
662,65.956828,12.468944,Stokka,Sandnessjoen,Norway
663,69.683333,18.918919,Langnes,Tromso,Norway
664,59.186703,10.258628,Torp,Sandefjord,Norway
665,63.457556,10.92425,Vaernes,Trondheim,Norway
666,58.876778,5.637856,Sola,Stavanger,Norway
668,54.377569,18.466222,Lech Walesa,Gdansk,Poland
669,50.077731,19.784836,Balice,Krakow,Poland
671,50.474253,19.080019,Pyrzowice,Katowice,Poland
674,52.421031,16.826325,Lawica,Poznan,Poland
675,50.109958,22.019,Jasionka,Rzeszow,Poland
676,53.584731,14.902206,Goleniow,Szczecin,Poland
679,52.16575,20.967122,Okecie,Warsaw,Poland
680,51.102683,16.885836,Strachowice,Wroclaw,Poland
685,56.266667,15.265,Ronneby,Ronneby,Sweden
687,57.662836,12.279819,Landvetter,Gothenborg,Sweden
688,57.757594,14.068731,Jonkoping,Joenkoeping,Sweden
691,57.774722,11.870372,Save,Gothenborg,Sweden
693,58.318056,12.345,Trollhattan Vanersborg,Trollhattan,Sweden
698,60.957908,14.511383,Mora,Mora,Sweden
699,58.788636,16.912189,Skavsta,Stockholm,Sweden
703,55.921686,14.085536,Kristianstad,Kristianstad,Sweden
707,56.685531,16.287578,Kalmar,Kalkmar,Sweden
708,55.530193,13.371639,Sturup,Malmoe,Sweden
709,56.691128,12.820211,Halmstad,Halmstad,Sweden
711,56.929144,14.727994,Kronoberg,Vaxjo,Sweden
714,62.047811,14.42295,Sveg,Sveg,Sweden
715,67.132408,20.814636,Gallivare,Gallivare,Sweden
718,63.048597,17.768856,Kramfors Solleftea,Kramfors,Sweden
719,64.548322,18.716219,Lycksele,Lycksele,Sweden
721,62.528125,17.443928,Sundsvall Harnosand,Sundsvall,Sweden
722,63.408339,18.990039,Ornskoldsvik,Ornskoldsvik,Sweden
724,67.821986,20.336764,Kiruna,Kiruna,Sweden
726,64.624772,21.076892,Skelleftea,Skelleftea,Sweden
728,63.791828,20.282758,Umea,Umea,Sweden
729,64.579083,16.833575,Vilhelmina,Vilhelmina,Sweden
730,65.590278,19.281944,Arvidsjaur,Arvidsjaur,Sweden
731,59.223733,15.037956,Orebro,Orebro,Sweden
733,59.589444,16.633611,Vasteras,Vasteras,Sweden
734,65.543758,22.121989,Kallax,Lulea,Sweden
737,59.651944,17.918611,Arlanda,Stockholm,Sweden
738,59.354372,17.94165,Bromma,Stockholm,Sweden
739,60.422017,15.515211,Borlange,Borlange,Sweden
742,58.40615,15.680508,Saab,Linkoeping,Sweden
743,58.586253,16.250622,Kungsangen,Norrkoeping,Sweden
746,57.662797,18.346211,Visby,Visby,Sweden
772,53.918167,12.278333,Laage,Laage,Germany
794,-29.092722,26.302444,Bloemfontein Intl,Bloemfontein,South Africa
797,-33.964806,18.601667,Cape Town Intl,Cape Town,South Africa
799,-29.970089,30.950519,Durban Intl,Durban,South Africa
800,-33.035569,27.825939,East London,East London,South Africa
804,-34.005553,22.378889,George,George,South Africa
811,-24.368642,31.048744,Hoedspruit Afb,Hoedspruit,South Africa
813,-26.139166,28.246,Johannesburg Intl,Johannesburg,South Africa
815,-28.802834,24.765167,Kimberley,Kimberley,South Africa
820,-25.938514,27.926133,Lanseria,Johannesburg,South Africa
827,-30.857408,30.343019,Margate,Margate,South Africa
838,-33.984919,25.617275,Port Elizabeth Intl,Port Elizabeth,South Africa
840,-23.937166,31.15539,Phalaborwa,Phalaborwa,South Africa
841,-23.926089,29.484422,Polokwane International,Polokwane,South Africa
843,-29.648975,30.398667,Pietermaritzburg,Pietermaritzburg,South Africa
849,-28.741039,32.092111,Richards Bay,Richard's Bay,South Africa
865,-28.399097,21.260239,Upington,Upington,South Africa
866,-31.547903,28.674289,Mthatha,Umtata,South Africa
877,-21.159597,27.474525,Francistown,Francistown,Botswana
879,-17.832875,25.1624,Kasane,Kasane,Botswana
880,-19.972564,23.431086,Maun,Maun,Botswana
881,-24.555225,25.918208,Sir Seretse Khama Intl,Gaberone,Botswana
883,-4.2517,15.253031,Maya Maya,Brazzaville,Congo (Brazzaville)
886,-4.816028,11.886597,Pointe Noire,Pointe-noire,Congo (Brazzaville)
887,-26.529022,31.307519,Matsapha,Manzini,Swaziland
888,4.398475,18.518786,Bangui M Poko,Bangui,Central African Republic
890,1.905469,9.805681,Bata,Bata,Equatorial Guinea
891,3.755267,8.708717,Malabo,Malabo,Equatorial Guinea
893,-20.430235,57.6836,Sir Seewoosagur Ramgoolam Intl,Plaisance,Mauritius
894,-19.757658,63.360983,Plaine Corail,Rodriguez Island,Mauritius
897,4.006081,9.719481,Douala,Douala,Cameroon
898,10.451392,14.257361,Salak,Maroua,Cameroon
900,7.357011,13.559242,Ngaoundere,N'gaoundere,Cameroon
901,9.335892,13.370103,Garoua,Garoua,Cameroon
906,-17.821756,25.822692,Livingstone,Livingstone,Zambia
907,-15.330817,28.452628,Lusaka Intl,Lusaka,Zambia
908,-13.258878,31.936581,Mfuwe,Mfuwe,Zambia
910,-12.998139,28.664944,Ndola,Ndola,Zambia
912,-11.533661,43.27185,Prince Said Ibrahim,Moroni,Comoros
915,-12.804722,45.281113,Dzaoudzi Pamandzi,Dzaoudzi,Mayotte
916,-20.8871,55.510308,St Denis Gillot,St.-denis,Reunion
917,-21.320039,55.423581,St Pierre Pierrefonds,St.-pierre,Reunion
918,-18.79695,47.478806,Ivato,Antananarivo,Madagascar
920,-17.093889,49.815834,Sainte Marie,Sainte Marie,Madagascar
921,-18.109517,49.392536,Toamasina,Toamasina,Madagascar
922,-20.28475,44.317614,Morondava,Morondava,Madagascar
923,-12.3494,49.291747,Arrachart,Antsiranana,Madagascar
924,-16.1639,49.773753,Avaratra,Mananara,Madagascar
927,-14.999411,50.320233,Antsirabato,Antalaha,Madagascar
929,-15.667144,46.351828,Philibert Tsiranana,Mahajanga,Madagascar
930,-13.312067,48.314822,Fascene,Nosy-be,Madagascar
932,-15.436666,49.688332,Maroantsetra,Maroantsetra,Madagascar
933,-14.278611,50.174721,Sambava,Sambava,Madagascar
937,-25.038056,46.956111,Tolagnaro,Tolagnaro,Madagascar
943,-23.383369,43.728453,Toliara,Toliara,Madagascar
944,-6.269897,14.247025,Mbanza Congo,M'banza-congo,Angola
946,-5.596992,12.188353,Cabinda,Cabinda,Angola
948,-12.808878,15.760547,Huambo,Huambo,Angola
949,-12.404633,16.947414,Kuito,Kuito,Angola
951,-8.858375,13.231178,Luanda 4 De Fevereiro,Luanda,Angola
952,-9.525086,16.312406,Malanje,Malanje,Angola
953,-14.657583,17.719833,Menongue,Menongue,Angola
957,-9.689067,20.431875,Saurimo,Saurimo,Angola
958,-6.141086,12.371764,Soyo,Soyo,Angola
959,-14.924733,13.575022,Lubango,Lubango,Angola
960,-11.768086,19.897672,Luena,Luena,Angola
967,-0.711739,8.754383,Port Gentil,Port Gentil,Gabon
970,0.4586,9.412283,Leon M Ba,Libreville,Gabon
973,0.378175,6.712153,Sao Tome Intl,Sao Tome,Sao Tome and Principe
974,-19.796419,34.907556,Beira,Beira,Mozambique
976,-23.876431,35.408544,Inhambane,Inhambane,Mozambique
977,-13.273986,35.266262,Lichinga,Lichinga,Mozambique
979,-25.920836,32.572606,Maputo,Maputo,Mozambique
984,-15.105611,39.2818,Nampula,Nampula,Mozambique
985,-12.986753,40.522492,Pemba,Pemba,Mozambique
986,-17.8555,36.869106,Quelimane,Quelimane,Mozambique
988,-16.104817,33.640181,Tete Chingodzi,Tete,Mozambique
990,-22.018431,35.313297,Vilankulo,Vilankulu,Mozambique
994,-4.674342,55.521839,Seychelles Intl,Mahe,Seychelles
995,-4.319292,55.691417,Praslin,Praslin,Seychelles
999,12.133689,15.034019,Ndjamena Hassan Djamous,N'djamena,Chad
